,id,name,fans,性别,星座,出生日期,出生地,职业,更多外文名,更多中文名,家庭成员,imdb编号,生卒日期,去世日期
3685,1321633,邓力奇 Nicholl Tang,29,男,,,中国香港,编剧 / 制片人,Lik-Kei Tang,,,,,
3686,1321635,乔若熙 Ruoxi Qiao,62,女,天蝎座,1989年11月09日,"中国,江苏,徐州",演员,Sabrina,,耶果(夫),,,
3687,1321641,李麒麟 Qilin Li,7,男,,,,导演 / 编剧 / 演员,,,,,,
3688,1321645,来喜 Laixi,180,男,双鱼座,1979年02月22日,"中国,山东,临沂",演员 / 制片人 / 编剧 / 导演,,许玉军(本名),,,,
3689,1321658,苏童 Tong  Su,3932,男,,+1963,"中国,江苏,苏州",编剧 / 演员,,童忠贵(本名),,,,
3690,1321665,苏倩薇 Qianwei Su,249,女,双子座,1987年06月07日,"中国,福建,仙游",演员,,苏茜薇,,,,
3691,1321698,梅兹·塔拉 Mez Tharatorn,21,男,,,,导演 / 编剧,,,,,,
3692,1321699,奥玛拉蓬·攀丁通 Aummaraporn Phandintong,1,女,,,,编剧,อมราพร แผ่นดินทอง,,,,,
3693,1321713,李远 Yuan Li,10,男,水瓶座,1978年01月20日,"中国,浙江,舟山",导演 / 编剧,,,,,,
3694,1321715,蔡明丽 Dejay Choi Ming-Lai,149,女,,,中国香港,配音 / 音乐,The Pancakes(乐队名) / Dejay(昵称),阿戟 / 班戟,,,,
3695,1321729,鲍鱼哥 Baoyu Ge,0,男,,,,编剧,,,,,,
3696,1321730,周鹭 Lu Zhou,0,,,,,编剧,,,,,,
3697,1321732,王云飞 Yunfei Wang,49,男,巨蟹座,1978年07月18日,"中国,辽宁,沈阳",导演 / 编剧 / 制片人 / 配音,,歪马,,,,
3698,1321733,桑伟淋 Wei-Lin Sang,28,男,,05月01日,山东,演员,,,孔婷婷（妻）,,,
3699,1321738,刘誉 Yu Liu,42,男,,1975年,,编剧 / 导演,,,,,,
3700,1321741,代旭 Xu Dai,1638,男,天蝎座,1989年10月28日,"中国,北京",演员,,,,,,
3701,1321744,蒋婧 Jing Jiang,72,女,天蝎座,1984年11月09日,"中国,江苏,扬州",演员,,,,,,
3702,1321745,张玉洁 Yujie Zhang,46,女,双子座,1982年05月26日,中国山东,演员,,张御姐（昵称） / 张鱼（网名）,,,,
3703,1321768,周蕾 Lei Zhou,206,,射手座,1979年12月17日,"中国,上海",演员 / 编剧,Lily Chow / Lui Chow,,,,,
3704,1321786,胡龄萌 Sang Hu,123,女,天蝎座,1988年11月10日,"中国,湖南,常德",演员,Serena Hu,胡桑(本名) / 朦朦(昵称),,,,
3705,1321787,刘一兵 Yibing Liu,20,男,巨蟹座,1949年07月01日,"中国,北京",编剧 / 演员,,,,,,
3706,1321802,顾莉雅 Liya Gu,24,,双鱼座,1983年03月02日,"中国,海南",演员,LEA,小雅,,,,
3707,1321809,周琦 Qi Zhou,15,,,,,导演 / 制片人,,,,,,
3708,1321810,马德林 Delin Ma,9,,水瓶座,1955年02月18日,"中国,陕西,西安",导演 / 摄影,,,,,,
3709,1321811,王晖 Hui Wang,12,男,,,,演员,,王辉,,,,
3710,1321823,陈洁 Jie Chen,445,女,天蝎座,1979年11月02日,"中国,江苏,徐州",演员,,,,,,
3711,1321825,杨玏 Le Yang,1590,男,双鱼座,1987年03月02日,"中国,北京",演员 / 副导演,,,杨立新(父),,,
3712,1321841,陈忠实 Zhongshi Chen,995,男,狮子座,,"中国,陕西,西安",编剧 / 演员 / 美术 / 其它,,,,,+1942年08月03日 至 +2016年04月29日,
3713,1321847,马翔 Xiang Ma,35,男,射手座,1981年12月06日,中国,导演 / 编剧 / 演员,,,,,,
3714,1321858,姚采颖 Yvonne Yao,106,女,天蝎座,1981年11月16日,"中国台湾,台北",演员,,,,,,
3715,1321886,曹升 Sheng Cao,4,女,,,,编剧,,,,,,
3716,1321899,李承鹏 Chengpeng Li,242,,,,"中国,新疆,哈密",演员 / 导演 / 编剧,,大眼(昵称),,,,
3717,1321907,郑来志 Laizhi Zheng,10,,,,,导演 / 编剧 / 制片人,,,,,,
3718,1321908,史强 Qiang Shi,3,,,,,编剧 / 导演 / 演员,,,,,,
3719,1321910,钱运达 Yunda Qian,217,,射手座,1928年12月21日,"中国,江苏,江都",导演 / 美术 / 编剧 / 其它,,无,,,,
3720,1321911,范楚绒 Churong Fan,64,,双子座,1980年06月02日,中国,配音 / 演员,,范蕾颖(原名) / 阿范,,,,
3721,1321912,罗玉婷 Yuting Luo,35,女,天秤座,1982年10月13日,中国，上海,配音 / 演员,,,,,,
3722,1321913,王肖兵 Xiaobing Wang,43,男,,,中国,配音,,,,,,
3723,1321914,符冲 Chong Fu,35,男,,1957年,"中国,上海",配音 / 演员,,,,,,
3724,1321927,萧荣 Wing Siu,26,男,,,中国香港,导演 / 编剧 / 其它,Stanley Wing Siu,萧嘉荣 / 肖荣,,,,
3725,1321933,李野萍 Yeping Li,114,女,,,,演员,,,李幼斌(弟),,,
3726,1321964,杨磊 Lei Yang,301,男,,1979年,中国，青海,导演 / 编剧 / 副导演 / 现场特效,Leon Yang,,,,,
3727,1321967,陈丽华 Vera Lai-Wah Chan,28,女,,,,编剧,,博华,关展博(夫),,,
3728,1321968,蒋一铭 Yiming Jiang,24,男,双鱼座,03月03日,新疆,演员,,,,,,
3729,1321970,弥香 Mika,13,女,双鱼座,1988年03月19日,日本・神奈川県,演员,みか / くまがい みか / Mica,熊谷弥香（本名）,,,,
3730,1321974,福本伸行 Nobuyuki Fukumoto,293,,,1958年,日本，神奈川,编剧 / 演员,,,,,,
3731,1321976,王秋雨 Quiyu Wang,68,,,,,编剧 / 导演,,,朱雅琼(前妻),,,
3732,1321977,于晓光 Xiaoguang Yu,308,男,金牛座,1981年05月16日,"中国,辽宁,丹东",演员,,于立桄(曾用名),秋瓷炫(妻),,,
3733,1321987,何文龙 Man-Lung Ho,4,男,,,,编剧,,,,,,
3734,1321989,金波·兰道 Kimble Rendall,20,男,,,,副导演 / 导演 / 演员 / 制片人 / 编剧,,,,,,
3735,1321998,张宁江 Ningjiang Zhang,159,男,处女座,1984年08月25日,"中国,浙江,嘉兴",演员,,小5,,,,
3736,1322001,朱枫 Feng Zhu,10,男,,,,导演 / 编剧,,,,,,
3737,1322017,金贤哲 Hyun Chol  Kim,0,男,,,,导演,김현철(本名),金玄哲,,,,
3738,1322019,金春元 Chun-Won  Kim,0,,,,,编剧,김춘원(本名),,,,,
3739,1322021,金玉林 Ok-rim Kim,3,女,,,朝鲜,演员,김옥림(本名),,,,,
3740,1322026,王放 Fang Wang,111,男,射手座,1982年12月17日,"中国,山东,青岛",演员,,,,,,
3741,1322027,卢国成 Guocheng Lu,0,,,,,导演 / 编剧,,,,,,
3742,1322036,黄伟健 Weijian Huang,11,男,,,"中国,广州",编剧,,,,,,
3743,1322037,罗剑雯 Jianwen Luo,0,,,,,编剧,,,,,,
3744,1322038,倪小红 Xiaohong Ni,0,,,,,编剧,,,,,,
3745,1322043,阿兰·戈达尔 Alain Godard,7,男,,,"俄罗斯,莫斯科",编剧,,,,,,
3746,1322053,姚宇 Yu Yao,1,,,,,演员 / 导演 / 编剧,,,,,,
3747,1322054,仧縯 Yan Zhang,8,女,双子座,1982年06月07日,"中国,陕西,西安",编剧,Yan Chang,,,,,
3748,1322055,朱文超 Wenchao Zhu,20,男,狮子座,1986年08月03日,中国，浙江,演员,,,,,,
3749,1322057,王仲欣 Kara Wong,49,女,,,,演员 / 配音,,,,,,
3750,1322059,龙泽 Ze Long,8,男,,,"辽宁,辽阳",演员,,,,,,
3751,1322060,丁汀 Ting Ding,3,男,,,,演员,,,,,,
3752,1322061,张荣耀 Peter Cheung Wing-Yiu,1,男,,,,编剧 / 演员 / 制片人,,,,,,
3753,1322062,亓梅晓 Michelle Qi,0,女,,,,导演,,,,,,
3754,1322063,陈轶 Yi Chen,8,男,,,,配音 / 演员,,,,,,
3755,1322065,陆双 Shuang Lu,31,女,,,中国,配音 / 演员,,,,,,
3756,1322070,李虎城 Hucheng Li,25,,,,,演员,,李虎成,,,,
3757,1322071,鲍振江 Zhenjiang Bao,51,男,,,,演员 / 编剧 / 导演 / 配音 / 制片人,,,,,,
3758,1322072,章宇 Yu Zhang,18972,男,天秤座,1982年09月25日,"中国,贵州",演员,,章鑫,,,,
3759,1322073,何文辉 Wenhui He,311,男,金牛座,1981年05月16日,"中国,广东,广州",演员,,酱爆,,,,
3760,1322075,伍勇纳 Yong Na Wu,0,男,,,,演员,,,,,,
3761,1322085,王砚辉 Yanhui Wang,5071,男,金牛座,1970年04月30日,"中国,云南,昆明",演员,,,,,,
3762,1322086,万里 Li Wan,2,男,,,,演员 / 导演,,,,,,
3763,1322087,胡蝶 Die Hu,32,女,巨蟹座,1987年07月19日,"中国,上海",演员,,,,,,
3764,1322097,阮继志 Kai-Chi Yun,36,男,,,,编剧 / 导演,Gai Chi Yuen,,,,,
3765,1322133,傅浤鸣 Hongming Fu,278,男,天蝎座,1973年10月29日,"中国,江西,宜春",演员,,付程鹏 / 傅程鹏(曾用名),周励淇(妻) / 程愫(前妻),,,
3766,1322137,刘川 Chuan Liu,20,男,双鱼座,1983年03月20日,辽宁,演员,Amos,,,,,
3767,1322138,林晓凡 Xiaofan Lin,80,男,金牛座,1989年04月30日,"中国,北京",演员,Vincent,,,,,
3768,1322139,龚娜翰 Nahan Gong,15,女,,,,演员,,,,,,
3769,1322140,牟林 Lin Mou,2,男,金牛座,1985年04月21日,"中国,吉林,长春",演员,,,,,,
3770,1322141,韦颢 Hao Wei,1,,,,,演员,,,,,,
3771,1322142,肖莫庸 Moyong Xiao,2,男,,1961年,"中国,吉林,长春",编剧 / 导演 / 演员,,,,,,
3772,1322145,汪启楠 Qinan Wang,28,男,,,,编剧 / 演员,,,汪遵熹(父),,,
3773,1322176,王力扶 Lifu Wang,24,女,,,,编剧,,,,,,
3774,1322185,乔治·诺非 George Nolfi,72,,,,,编剧 / 导演,,,,,,
3775,1322192,林熙越 Xiyue Lin,78,男,天蝎座,1970年11月19日,"中国,北京",演员,,,林兆华（父） / 何炳珠（母） / 林丛（姐）,,,
3776,1322246,黄伟明 Leo Huang,218,男,,1972年,"中国,广东,广州",导演 / 编剧 / 制片人 / 配音 / 美术,Weiming Huang,黄导 / 黄爸,,,,
3777,1322252,姬雨 Yu Ji,2,男,,,,导演 / 演员 / 编剧,,,,,,
3778,1322264,王军 Jun Wang,3,男,,,"中国,山东,北掖",编剧 / 演员,,,,,1929年11月 至 2017年,
3779,1322271,田里 Li Tian,442,男,巨蟹座,1986年06月26日,,导演 / 编剧 / 演员,,,,,,
3780,1322293,王菁华 Jinghua Wang,790,女,天蝎座,1972年11月04日,"中国,吉林,长春",演员,,王箐华,常戎(前男友),,,
3781,1322294,周伟 Wei Zhou,20,,,1975年,"中国,江苏,如皋",导演 / 编剧,,,,,,
3782,1322295,吴怀洁 Huaijie Wu,0,,,,,编剧,,,,,,
3783,1322303,高力强 Liqiang Gao,28,男,,1955年,"中国,山东,济南",导演 / 编剧,,,,,,
3784,1322305,海流 Liu Hai,0,,,,,编剧,,,,,,
3785,1322307,答有为 Youwei Da,18,男,天蝎座,1987年10月28日,,演员,,,,,,
3786,1322309,孙荣 Rong Sun,1,男,,,,演员,,孙嵘,,,,
3787,1322311,刘萌萌 Mengmeng Liu,1970,女,天秤座,1990年10月16日,"中国,辽宁,大连",演员,,,白宇(男友),,,
3788,1322313,耿晓辉 Xiaohui Geng,96,,天蝎座,1987年10月25日,"中国,河北,邢台",剪辑 / 演员 / 导演 / 音效,,,,,,
3789,1322320,刘新 Xin Liu,87,男,,1968年,"中国,云南,昆明",导演 / 演员 / 编剧 / 制片人,Tony Liu,,刘龙(父),,,
3790,1322330,童江南 Jiangnan Tong,4,,,,,导演 / 编剧,,,,,,
3791,1322332,阳蕾 Lei Yang,78,女,天秤座,1984年10月12日,"中国,重庆",演员,,,,,,
3792,1322341,金星 Xing Jin,894,女,狮子座,1967年08月13日,"中国,辽宁,沈阳",演员 / 主持人 / 美术 / 其它,,,汉斯(夫) / 肯波琳(前妻),,,
3793,1322348,申太罗 Terra Shin,15,男,,,韩国,导演 / 编剧,,申泰罗,,,,
3794,1322355,汪海林 Hailin Wang,795,男,,,"中国,江西,南昌",编剧 / 演员 / 导演,,王海林,,,,
3795,1322375,迈尔斯·查普曼 Miles Chapman,4,,,,,编剧,,,,,,
3796,1322383,黄智亨 Henri Wong Chi-Hang,45,男,,,,视觉特效 / 导演 / 编剧 / 演员,,,,,,
3797,1322384,周旭 Xu Zhou,14,男,双子座,1978年06月14日,"中国,湖南,株洲",导演,,,,,,
3798,1322385,花昆 Kun Hua,26,男,水瓶座,1983年01月24日,"中国,山东",演员,,花爷(昵称) /  花騉(曾用名) /  花骏纶 / 花鲲,,,,
3799,1322406,李沁谣 Maggie Lee,336,女,摩羯座,1988年01月11日,"中国,湖南,岳阳",演员,ジュンジュン（日语）,李纯 / 纯纯,郑楠（夫）,,,
3800,1322415,李冰 Bing Li,7,男,,,,编剧,,,,,,
3801,1322419,王心海 Xinhai Wang,3,男,,,"中国,山东,青岛",演员,,,,,,
3802,1322420,程泓萍 Hongping Cheng,0,,,,,编剧,,,,,,
3803,1322424,李妮 Ni Li,12,女,,,,导演,,,李文化(父) / 李娃(姐),,,
3804,1322425,冯勉恒 Min Hun Fung,210,男,,,,演员 / 编剧 / 配音,Steven Fung,士巴拿,,,,
3805,1322436,陈曦 Xi Chen,16,男,,,,演员,,,,,,
3806,1322437,吉杰 Jie Ji,26,男,摩羯座,1977年12月22日,"中国,四川,凉山",演员,Jeffrey G,,,,,
3807,1322439,闵春晓 Chunxiao Min,140,女,双鱼座,1983年02月21日,"中国,江西,南昌",演员,,,,,,
3808,1322452,贺梦凡 Mengfan He,38,男,,1950年,"中国,湖南,长沙",导演 / 编剧,,,,,,
3809,1322460,汪飏 Yang Wang,441,女,白羊座,1987年03月29日,"中国,浙江,嘉兴",演员,,汪洋,,,,
3810,1322464,吕晶 Jingjing Lv,22,女,,,,演员,,,,,,
3811,1322472,叶永健 Ken Yip Wing-Kin,4,男,,,,导演 / 演员,,,,,,
3812,1322480,王择谚 Zeyan Wang,3,男,天秤座,1968年10月18日,"中国,新疆",导演 / 编剧,,王立新,,,,
3813,1322482,孔宋今 Songjin Kong,295,女,,,"中国,广东,深圳",演员,Papa,孔文娟(本名) / 孔千千,,,,
3814,1322486,王栎鑫 Yuexin Wang,716,男,摩羯座,1989年01月18日,"中国,湖南,常德",演员 / 配音,,,吴雅婷(前妻) / 王梵澍(儿子) / 王唯伊(女儿),,,
3815,1322491,阿穆隆 Amguulan,11,男,处女座,1984年08月30日,"中国,内蒙古,锡林郭勒盟",演员,,,查娜(妹妹),,,
3816,1322495,张远 Yuan Zhang,389,,双子座,1985年06月02日,"中国,安徽,凤阳",演员,Bird,远哥 / 远队,,,,
3817,1322496,姚政 Zheng Yao,3,男,天蝎座,1986年11月01日,"中国,山东,济南",演员,,,,,,
3818,1322500,张冰 Bing Zhang,4,男,,1968年06月,"中国,新疆",编剧,,,,,,
3819,1322505,王苹 Ping Wang,258,女,处女座,,"中国,江苏,南京",导演 / 演员 / 其它,,王光珍(本名) / 毛五(乳名),宋之的(夫) / 宋昭(女),,1916年09月02日 至 1990年12月01日,
3820,1322511,杨舒婷 Shuting Yang,194,女,白羊座,1987年04月07日,"中国,福建,福州",演员 / 导演,,,,,,
3821,1322513,东方 Fang Dong,0,,,,,编剧,,,,,,
3822,1322522,王晓燕 Xiaoyan Wang,28,女,,,"中国,辽宁",配音 / 演员 / 副导演,,王小燕,,,,
3823,1322525,王莉 Li Wang,35,女,,,,编剧 / 导演,,,,,,
3824,1322526,严高山 Gaoshan Yan,9,男,,,,导演 / 演员 / 副导演,,,,,,
3825,1322527,钟欣怡 Kathy Hsin-Yi Chung,27,女,白羊座,1982年04月17日,"中国,台湾,台北县",演员,Winnie,小猫(昵称) / 小甜甜(昵称) / 锺欣怡,,,,
3826,1322528,董董 Dora Dong,21,女,巨蟹座,1980年06月28日,中国,导演 / 编剧,,,,,,
3827,1322538,吴涟序 Yeon-seo Oh,2150,女,巨蟹座,1987年06月22日,"韩国,大邱",演员 / 主持人 / 配音,오연서(本名) / 오햇님(原名),吴妍书(音译) / 吴妍瑞(音译) / 吴寒妮(音译),,,,
3828,1322541,叶清 Ching Ip,209,男,巨蟹座,1973年07月18日,上海,配音,Yip Ching,,,,,
3829,1322543,刘杰 Jie Liu,18,男,处女座,1960年08月31日,台北市,配音,,刘鹏杰(本名) / 朋哥(昵称),,,,
3830,1322544,姜瑰瑾 Guijin Jiang,12,女,,,,配音 / 演员,,,,,,
3831,1322546,张艺 Yi Zhang,28,男,,,西安,配音 / 导演 / 演员,Ken Cheung,Ken Cheung,,,,
3832,1322554,毕克 Ke Bi,211,男,巨蟹座,,山东济南,配音 / 演员,,毕德泉 / 毕德全,,,1931年07月21日 至 2001年03月23日,
3833,1322609,张英 Ying Zhang,84,女,,,,演员,,张瑛,,,,
3834,1322620,徐爽 Shuang Xu,56,女,,,"中国,辽宁,沈阳",演员,,,,,,
3835,1322625,谢晓东 Xiaodong Xie,118,男,,,,编剧 / 制片人 / 导演,,,,,,
3836,1322626,钱学格 Xuege Qian,26,,,1937年11月,"中国,浙江,杭州",演员 / 导演,,钱学恪,,,,
3837,1322627,齐志 Zhi Qi,22,男,,,中国，安徽，合肥,演员,,,,,,
3838,1322631,叶守恒 Shouheng Ye,0,,,,,编剧,,,,,,
3839,1322638,夏咏 Yong Xia,7,男,,,,导演,,,,,,
3840,1322639,李刚 Gang Li,10,男,,,,编剧 / 演员 / 导演,,拙默(笔名),,,,
3841,1322640,杨浩然 Haoran Yang,0,男,天蝎座,1981年10月31日,"中国,天津,蓟县",编剧 / 演员,,杨志伟(本名),,,,
3842,1322641,刘珈彤 Jiatong Liu,98,女,,,,演员,,,金琛(夫),,,
3843,1322642,尚华 Hua Shang,26,女,摩羯座,1983年12月23日,"中国,山东",演员,Ainsel,尚玟熹(艺名),,,,
3844,1322643,林重延 Chongyan Lin,0,,,,,演员 / 编剧,,,,,,
3845,1322652,孙铎 Duo Sun,8,男,,,,编剧 / 导演,,,,,,
3846,1322657,毛坚 Jian Mao,4,男,,,,演员 / 导演,,,,,,
3847,1322666,朱芷莹 Chih-ying Chu,238,女,狮子座,1982年07月23日,"中国台湾,高雄,冈山",演员,,,,,,
3848,1322670,王芸 Yun Wang,35,女,,,,编剧 / 演员 / 其它,,,,,,
3849,1322672,王灵 Ling Wang,180,女,天蝎座,1977年11月06日,"中国, 吉林",演员 / 配音,,王玲,张旺（夫）,,,
3850,1322682,王晴 Qing Wang,165,女,白羊座,1978年4月4日,北京,演员,,,李梦男(夫),,,
3851,1322695,王松 Song Wang,7,男,,1973年,"中国,北京",导演 / 编剧,,,,,,
3852,1322696,贾伟 Wei Jia,6,男,,,,演员,,,,,,
3853,1322706,林泽秋 Ferris Lin,128,男,,,,导演 / 编剧 / 剪辑,,,,,,
3854,1322714,张强 Qiang Zhang,12,男,,,山西太原,编剧,,,,,,
3855,1322715,柳桦 Hua Liu,28,男,,1969年,"中国,北京",编剧,,,,,,
3856,1322716,牛骏峰 Junfeng Niu,1743,男,射手座,1992年12月01日,"中国,北京",演员 / 配音,,牛俊锋,,,,
3857,1322721,江洪 Hong Jiang,5,,,,,导演 / 编剧 / 演员,,,,,,
3858,1322725,梁山 Shan Liang,11,男,,,,导演,,,,,,
3859,1322741,张挺 Ting Zhang,201,男,,1975年,山东,编剧 / 导演,,,,,,
3860,1322745,屠茹英 Ruying Tu,25,女,,1956年,"中国,上海",演员,,屠如英,,,,
3861,1322752,森岛 Dao Seng,6,,,,中国香港,导演 / 编剧 / 制片人,,,,,,
3862,1322753,赵擎 Qing Zhao,20,,巨蟹座,1977年07月07日,"中国,台湾",演员,,赵斌,,,,
3863,1322754,石琳 Lin Shi,57,女,,,,演员,,,,,,
3864,1322758,姚奕辰 Yichen Yao,239,男,水瓶座,1987年01月28日,"中国,上海",演员,Ethan,姚小帅,,,,
3865,1322760,刘芷汐 Zhixi Liu,145,女,巨蟹座,1989年07月14日,"中国,江西,九江",演员,,刘奕丹,,,,
3866,1322766,于嘉萌 Jiameng Yu,6,男,,,"中国,河北,张家口",演员,,,,,,
3867,1322767,何昊阳 Haoyang He,112,,巨蟹座,1984年07月11日,"中国,上海",演员,,,,,,
3868,1322774,伊力奇 Liqi Yi,29,男,双鱼座,1984年02月22日,"中国,内蒙古,包头",演员 / 导演 / 编剧,,,,,,
3869,1322775,付滃 Weng Fu,25,,双鱼座,1985年02月22日,"中国,黑龙江,伊春",导演 / 演员,,,,,,
3870,1322777,张一鸣 Yiming Zhang,360,男,双子座,1986年06月06日,"中国,辽宁,鞍山",演员 / 编剧,,,,,,
3871,1322778,鞠泓宇 Hongyu Ju,3,男,,,"中国,辽宁,大连",演员 / 导演,,,,,,
3872,1322782,刘婷 Ting Liu,4,女,,,,编剧,,墨娃,,,,
3873,1322790,刘大刚 Dagang Liu,41,男,金牛座,1947年05月18日,"中国,北京",演员,,,,,,
3874,1322795,赵达 Da Zhao,659,男,巨蟹座,1980年07月22日,"中国,沈阳",演员,,,,,,
3875,1322796,简远信 Yuanxin Jian,38,男,,,"中国台湾,台中",编剧 / 制片人 / 演员 / 导演,,,,,,
3876,1322802,斌子 Zi Bin,79,男,白羊座,1973年04月07日,,演员,Bing Chen,斌子,,,,
3877,1322804,冯骥 Ji Feng,63,男,,,"中国,天津",编剧 / 导演 / 制片人,,,,,,
3878,1322808,周知庸 Zhiyong Zhou,1,,,,,编剧,,,,,,
3879,1322811,韩一菲 Yifei Han,95,,双子座,1985年06月10日,中国内蒙古,演员,Loky,韩璐锴(本名),,,,
3880,1322812,飞儿 Feier,83,,,,,演员,,王菲(本名) / 武术王菲 / 王缨灏,,,,
3881,1322817,刘思伟 Siwei Liu,1,男,,,,演员,,,,,,
3882,1322826,张京生 Jingsheng Zhang,21,男,,,"中国,北京",演员 / 编剧,,,,,,
3883,1322831,朱可欣 Kexin Zhu,7,男,天秤座,1970年10月19日,,编剧 / 演员,,,,,,
3884,1322837,张鑫 Xin Zhang,9,男,狮子座,1954年07月25日,,导演 / 编剧 / 演员,,张欣 / 亦星,,,,
3885,1322839,许金华 Jinhua Xu,0,男,,,,编剧,,,,,,
3886,1322840,王安丽 Anli Wang,0,,,,,演员,,,,,,
3887,1322850,亮子 Zi Liang,8,男,,11月18日,中国 西安,导演 / 编剧 / 演员,,贺亮,,,,
3888,1322851,强子 Zi Qiang,1,,,,,编剧,,,,,,
3889,1322856,华少 Haman Hu,159,男,双鱼座,1981年03月16日,"中国,浙江,杭州",演员 / 主持人 / 导演 / 制片人,,胡乔华,秦利鸽(妻) / 米乐(子),,,
3890,1322858,秦雯 Wen Qin,267,女,,1982年11月,"中国,上海",编剧 / 制片管理,,秦文,王光利(夫),,,
3891,1322864,孙小光 Xiaoguang Sun,3,,,,,导演 / 演员,,,,,,
3892,1322869,罗惠德 Tommy Lor Wai-Tak,9,男,,,,导演 / 编剧,Wai-Tak Law,,,,,
3893,1322872,卢漉 Lu Lu,18,女,,,,导演 / 编剧,,,,,,
3894,1322892,刘一辰 Yichen Liu,8,,射手座,1986年12月17日,,演员,,,,,,
3895,1322893,夏一瑶 Yiyao Xia,198,女,,,"中国,安徽",演员,Grace,夏凡霓 / 夏冰冰,,,,
3896,1322897,张戈 Ge Zhang,53,男,白羊座,1984年04月06日,重庆,演员,无,张弋,王鸥(前妻) /  袁姗姗(前女友),,,
3897,1322905,公磊 Lei Gong,990,男,射手座,1974年11月27日,"中国,山东,青岛",演员,,,,,,
3898,1322906,史力嘉 Lijia Shi,6,男,射手座,1983年12月17日,北京,演员,,,,,,
3899,1322907,王海祥 Haixiang Wang,19,男,狮子座,1982年08月19日,山东,演员 / 配音,,,刘婷婷(妻),,,
3900,1322908,袁志博 Zhibo Yuan,117,女,,10月06日,"中国,云南,昆明",演员,,,,,,
3901,1322909,范建浍 Jianhui Fan,19,,,,,导演 / 编剧,,范建会 / 远浍,,,,
3902,1322911,高子沣 Zifeng Gao,32,,,07月12日,"中国,河北,石家庄",演员,,高峰,,,,
3903,1322912,胡影怡 Yingyi Hu,91,女,,,浙江,演员,,,,,,
3904,1322928,肯恩·考夫曼 Ken Kaufman,1,男,,1963年,,编剧,,,,,,
3905,1322929,闻成 Cheng Wen,1,男,,,,导演 / 编剧,,,,,,
3906,1322931,刘婧荦 Jingluo Liu,83,,射手座,1985年11月25日,,配音 / 演员,劉セイラ / KK / りゅう せいら / kkryu,,,,,
3907,1322934,刘海波 Haibo Liu,243,男,金牛座,1975年04月21日,"中国,吉林",导演 / 演员,,,,,,
3908,1322937,龚应恬 Yingtian Gong,11,男,,1963年08月,"中国,浙江,义乌",编剧 / 导演,,龚英田 / 龚英细,,,,
3909,1322949,杜江 Jiang Du,1813,男,处女座,1985年09月10日,"中国,山东,济南",演员 / 配音,,,霍思燕(妻),,,
3910,1322952,胡月伟 Yuewei Hu,1,男,,1949年11月,"中国,上海",编剧,,,,,,
3911,1322962,马丹旎 Danni Ma,92,女,,10月31日,"中国,北京",演员,,马丹妮,,,,
3912,1322963,王希维 Xiwei Wang,227,女,金牛座,1986年04月25日,"中国,新疆,乌鲁木齐",演员,,,,,,
3913,1322964,高叶 Ye Gao,7448,女,射手座,12月6日,"中国,江苏,常州",演员,,yeye / Ye Gao,,,,
3914,1322965,陈维涵 Weihan Chen,505,女,,07月16日,"中国,辽宁",演员 / 编剧,,,,,,
3915,1322967,程樯 Qiang Cheng,21,男,,,,导演 / 编剧 / 制片人,,,,,,
